value,geometry
21.186907509006428,POINT (80.43356736267131 6.730040021363561)
20.99366028210978,POINT (80.44261561055998 6.7300504179824765)
20.803433389312467,POINT (80.45166387263194 6.730060647208292)
20.6164271346057,POINT (80.46071214865694 6.730070709039734)
20.4328249716289,POINT (80.46976043840479 6.730080603475557)
20.25279340296094,POINT (80.47880874164528 6.730090330514529)
20.076482007116763,POINT (80.48785705814818 6.730099890155445)
19.904023584368417,POINT (80.49690538768327 6.730109282397118)
19.73553441164226,POINT (80.50595373002034 6.73011850723838)
19.571114596117244,POINT (80.51500208492914 6.730127564678089)
19.410848516750406,POINT (80.52405045217945 6.730136454715118)
19.254805342770325,POINT (80.53309883154107 6.730145177348364)
19.103039618188465,POINT (80.54214722278373 6.730153732576744)
18.95559190155982,POINT (80.55119562567724 6.7301621203991955)
18.81248945055619,POINT (80.56024403999135 6.730170340814678)
18.673746941373008,POINT (80.5692924654958 6.73017839382217)
18.53936721355163,POINT (80.57834090196042 6.730186279420671)
18.409342031438886,POINT (80.5873893491549 6.730193997609204)
18.2836528542045,POINT (80.59643780684905 6.730201548386811)
18.162271607073606,POINT (80.60548627481262 6.730208931752553)
18.045161447188015,POINT (80.61453475281537 6.730216147705512)
17.932277518271032,POINT (80.62358324062706 6.730223196244795)
17.82356768902108,POINT (80.63263173801742 6.730230077369526)
17.718973270889414,POINT (80.64168024475626 6.730236791078848)
17.618429711595567,POINT (80.65072876061329 6.730243337371933)
17.52186726139486,POINT (80.65977728535827 6.730249716247964)
17.429211609728593,POINT (80.66882581876098 6.73025592770615)
17.340384490456703,POINT (80.67787436059112 6.730261971745718)
17.255304254391127,POINT (80.68692291061849 6.730267848365922)
17.173886408316196,POINT (80.69597146861281 6.7302735575660275)
17.096044120098874,POINT (80.70502003434385 6.73027909934533)
17.021688689858717,POINT (80.71406860758132 6.730284473703138)
16.950729987486014,POINT (80.72311718809502 6.730289680638787)
16.883076857069565,POINT (80.73216577565465 6.730294720151627)
16.818637489025416,POINT (80.74121437002997 6.730299592241037)
16.757319760907908,POINT (80.75026297099072 6.730304296906407)
16.69903154803777,POINT (80.75931157830665 6.730308834147158)
16.643681005201998,POINT (80.76836019174749 6.730313203962722)
16.59117682077064,POINT (80.77740881108299 6.73031740635256)
16.541428444638797,POINT (80.78645743608288 6.730321441316148)
16.494346291442618,POINT (80.79550606651692 6.730325308852986)
16.449841920517407,POINT (80.80455470215485 6.730329008962593)
16.40782819406829,POINT (80.81360334276637 6.7303325416445094)
28.52507507427496,POINT (79.74593631429897 6.737804097845784)
28.56124786499488,POINT (79.75498297823114 6.737827242386958)
28.59619385496861,POINT (79.76402967383817 6.737850219465528)
28.629818741610602,POINT (79.77307640089006 6.737873029078641)
28.662024096529265,POINT (79.78212315915681 6.737895671223467)
28.692707308594674,POINT (79.79116994840838 6.737918145897194)
28.721761540618076,POINT (79.80021676841476 6.737940453097036)
28.749075701618732,POINT (79.8092636189459 6.737962592820224)
28.77453443679456,POINT (79.81831049977183 6.737984565064009)
28.79801813745145,POINT (79.82735741066243 6.738006369825665)
28.8194029732801,POINT (79.83640435138771 6.7380280071024865)
28.83856094949525,POINT (79.84545132171765 6.738049476891788)
28.85535999146746,POINT (79.85449832142216 6.738070779190904)
28.86966405957789,POINT (79.86354535027121 6.738091913997194)
28.881333297108043,POINT (79.87259240803473 6.738112881308029)
28.89022421403388,POINT (79.8816394944827 6.738133681120815)
28.896189909622535,POINT (79.890686609385 6.738154313432965)
28.899080336724047,POINT (79.89973375251162 6.738174778241917)
28.898742610604163,POINT (79.90878092363248 6.738195075545135)
28.895021365071454,POINT (79.91782812251748 6.7382152053401)
28.887759158505855,POINT (79.92687534893655 6.73823516762431)
28.876796932189844,POINT (79.93592260265966 6.738254962395291)
28.86197452307163,POINT (79.94496988345666 6.738274589650585)
28.843131232745915,POINT (79.9540171910975 6.738294049387756)
28.820106454015225,POINT (79.9630645253521 6.738313341604388)
28.79274035589072,POINT (79.97211188599033 6.738332466298088)
28.760874627299607,POINT (79.98115927278212 6.738351423466481)
28.724353279086312,POINT (79.99020668549737 6.738370213107214)
28.683023503124623,POINT (79.99925412390597 6.738388835217957)
28.636736586499648,POINT (80.00830158777781 6.738407289796395)
28.585348877775964,POINT (80.0173490768828 6.738425576840242)
28.52872280134753,POINT (80.0263965909908 6.7384436963472245)
28.466727914776385,POINT (80.0354441298717 6.738461648315095)
28.399242002882986,POINT (80.0444916932954 6.738479432741625)
28.326152201168618,POINT (80.05353928103175 6.738497049624606)
28.247356139949225,POINT (80.06258689285063 6.738514498961854)
28.162763099384506,POINT (80.07163452852193 6.7385317807512015)
28.07229516442297,POINT (80.0806821878155 6.738548894990501)
27.975888367583604,POINT (80.0897298705012 6.738565841677634)
27.873493806490398,POINT (80.09877757634892 6.738582620810491)
27.765078722201974,POINT (80.10782530512849 6.738599232386993)
27.65062752367099,POINT (80.11687305660978 6.738615676405077)
27.53014274316172,POINT (80.12592083056265 6.738631952862703)
27.40364590718433,POINT (80.13496862675692 6.738648061757847)
27.271178307501405,POINT (80.14401644496246 6.738664003088513)
27.132801657054575,POINT (80.15306428494912 6.73867977685272)
26.988598616266934,POINT (80.16211214648672 6.738695383048511)
26.83867317611638,POINT (80.17116002934512 6.738710821673948)
26.683150885650917,POINT (80.18020793329414 6.738726092727117)
26.522178913226398,POINT (80.18925585810362 6.738741196206119)
26.355925932676872,POINT (80.1983038035434 6.738756132109081)
26.18458182785206,POINT (80.20735176938328 6.738770900434149)
26.00835721144122,POINT (80.21639975539311 6.738785501179489)
25.827482756700956,POINT (80.22544776134272 6.738799934343288)
25.64220834356176,POINT (80.2344957870019 6.738814199923757)
25.452802023539956,POINT (80.24354383214049 6.738828297919122)
25.25954881085911,POINT (80.2525918965283 6.738842228327634)
25.06274931011316,POINT (80.26163997993513 6.738855991147564)
24.862718193607652,POINT (80.2706880821308 6.738869586377204)
24.65978254412077,POINT (80.27973620288513 6.738883014014864)
24.454280081162246,POINT (80.28878434196791 6.738896274058882)
24.24655729081183,POINT (80.29783249914894 6.738909366507605)
24.036967480835564,POINT (80.30688067419804 6.738922291359413)
23.825868783964186,POINT (80.31592886688499 6.738935048612698)
23.613622132943696,POINT (80.32497707697958 6.738947638265881)
23.400589231217147,POINT (80.33402530425163 6.738960060317395)
23.18713054286778,POINT (80.3430735484709 6.7389723147656975)
22.973603324759733,POINT (80.3521218094072 6.73898440160927)
22.76035972268065,POINT (80.36117008683031 6.73899632084661)
22.547744951759757,POINT (80.37021838051001 6.739008072476239)
22.336095579555177,POINT (80.3792666902161 6.739019656496696)
22.12573792803451,POINT (80.38831501571835 6.7390310729065455)
21.9169866082764,POINT (80.39736335678653 6.739042321704369)
21.710143199167,POINT (80.40641171319042 6.73905340288877)
21.505495078721903,POINT (80.41546008469982 6.739064316458372)
21.303314413999193,POINT (80.42450847108447 6.739075062411821)
21.10385731294601,POINT (80.43355687211417 6.739085640747783)
20.90736313899751,POINT (80.44260528755866 6.739096051464947)
20.714053986874507,POINT (80.45165371718772 6.739106294562014)
20.524134315846258,POINT (80.4607021607711 6.739116370037717)
20.337790734772774,POINT (80.4697506180786 6.739126277890806)
20.155191931539843,POINT (80.47879908887995 6.739136018120049)
19.976488738066482,POINT (80.48784757294493 6.739145590724236)
19.801814320904636,POINT (80.49689607004329 6.73915499570218)
19.63128448656448,POINT (80.50594457994477 6.739164233052714)
19.464998090076826,POINT (80.51499310241915 6.739173302774689)
19.303037534933885,POINT (80.52404163723617 6.739182204866982)
19.145469352411308,POINT (80.53309018416559 6.739190939328483)
18.99234484834665,POINT (80.54213874297714 6.739199506158111)
18.843700805706533,POINT (80.5511873134406 6.739207905354802)
18.699560231691105,POINT (80.56023589532569 6.739216136917515)
18.559933138672676,POINT (80.56928448840216 6.739224200845222)
18.4248173489197,POINT (80.57833309243976 6.73923209713693)
18.294199313791584,POINT (80.58738170720825 6.7392398257916515)
18.16805493888083,POINT (80.59643033247734 6.739247386808431)
18.04635040740441,POINT (80.6054789680168 6.73925478018633)
17.929042994987014,POINT (80.61452761359634 6.739262005924427)
17.81608186981726,POINT (80.6235762689857 6.739269064021828)
17.707408872979865,POINT (80.63262493395463 6.739275954477654)
17.602959274559943,POINT (80.64167360827287 6.739282677291052)
17.50266250187025,POINT (80.65072229171015 6.7392892324611875)
17.406442836861043,POINT (80.65977098403617 6.739295619987245)
17.314220080429532,POINT (80.66881968502071 6.739301839868432)
17.225910181948915,POINT (80.67786839443349 6.739307892103977)
17.141425832882565,POINT (80.6869171120442 6.739313776693128)
17.060677023837936,POINT (80.69596583762261 6.739319493635152)
16.983571564846905,POINT (80.70501457093843 6.739325042929343)
16.91001556903642,POINT (80.71406331176138 6.73933042457501)
16.839913900178196,POINT (80.72311205986121 6.739335638571485)
16.773170584881303,POINT (80.7321608150076 6.739340684918122)
16.709689190420267,POINT (80.74120957697033 6.739345563614291)
16.64937316937785,POINT (80.75025834551909 6.739350274659389)
16.592126172428916,POINT (80.75930712042359 6.739354818052832)
16.537852330704393,POINT (80.76835590145356 6.739359193794055)
16.486456509255472,POINT (80.77740468837874 6.739363401882512)
16.437844533191825,POINT (80.78645348096882 6.739367442317684)
16.391923388097016,POINT (80.79550227899354 6.739371315099067)
16.348601396333223,POINT (80.80455108222262 6.739375020226183)
16.30778837083801,POINT (80.81359989042573 6.739378557698569)
28.5610630573681,POINT (79.74591306297083 6.746847978342072)
28.598261299485426,POINT (79.75495989452928 6.746871154226655)
28.63424290927498,POINT (79.76400675776547 6.74689416242185)
28.668912070080545,POINT (79.7730536524494 6.746917002924802)
28.70216866824172,POINT (79.78210057835103 6.746939675732675)
28.733908225613487,POINT (79.79114753524031 6.746962180842657)
28.764021845603274,POINT (79.8001945228872 6.7469845182519546)
28.792396174785956,POINT (79.80924154106165 6.747006687957794)
28.818913382312438,POINT (79.81828858953361 6.747028689957427)
28.843451159480953,POINT (79.82733566807302 6.747050524248122)
28.86588274199074,POINT (79.83638277644984 6.747072190827167)
28.88607695754072,POINT (79.84542991443399 6.747093689691877)
28.903898301569356,POINT (79.8544770817954 6.747115020839579)
28.919207044050786,POINT (79.863524278304 6.747136184267631)
28.931859370362606,POINT (79.87257150372973 6.747157179973402)
28.941707559317294,POINT (79.8816187578425 6.74717800795429)
28.948600201496777,POINT (79.89066604041223 6.747198668207704)
28.95238246104131,POINT (79.89971335120882 6.747219160731088)
28.952896384014284,POINT (79.9087606900022 6.747239485521894)
28.94998125638578,POINT (79.91780805656228 6.7472596425776)
28.94347401454347,POINT (79.92685545065895 6.747279631895702)
28.933209711041577,POINT (79.93590287206212 6.747299453473723)
28.919022038030757,POINT (79.94495032054166 6.747319107309202)
28.90074391046594,POINT (79.9539977958675 6.747338593399697)
28.878208110759505,POINT (79.9630452978095 6.747357911742792)
28.85124799602731,POINT (79.97209282613757 6.7473770623360885)
28.819698268460627,POINT (79.98114038062157 6.74739604517721)
28.783395808644258,POINT (79.99018796103141 6.747414860263798)
28.742180570828896,POINT (79.99923556713692 6.747433507593521)
28.69589653825428,POINT (80.008283198708 6.7474519871640615)
28.644392735612815,POINT (80.01733085551453 6.747470298973127)
28.587524294646766,POINT (80.02637853732634 6.747488443018445)
28.52515356769614,POINT (80.03542624391335 6.747506419297761)
28.457151282772088,POINT (80.04447397504535 6.747524227808848)
28.383397732439562,POINT (80.05352173049224 6.747541868549489)
28.303783987474493,POINT (80.06256951002386 6.747559341517503)
28.21821312494108,POINT (80.07161731341007 6.747576646710712)
28.126601459042384,POINT (80.08066514042072 6.747593784126977)
28.028879761866676,POINT (80.08971299082563 6.747610753764162)
27.9249944600189,POINT (80.09876086439466 6.747627555620167)
27.814908792128858,POINT (80.10780876089764 6.747644189692903)
27.69860391140745,POINT (80.1168566801044 6.747660655980307)
27.57607991681689,POINT (80.1259046217848 6.747676954480334)
27.447356796072008,POINT (80.13495258570863 6.747693085190961)
27.312475263631278,POINT (80.14400057164575 6.747709048110186)
27.171497477101692,POINT (80.15304857936594 6.747724843236027)
27.024507616095217,POINT (80.16209660863906 6.747740470566523)
26.871612308554717,POINT (80.17114465923494 6.747755930099735)
26.712940890922674,POINT (80.18019273092334 6.7477712218337444)
26.54864549025333,POINT (80.18924082347411 6.7477863457666505)
26.378900918455667,POINT (80.19828893665706 6.747801301896578)
26.20390437127341,POINT (80.20733707024199 6.7478160902216695)
26.02387492732114,POINT (80.2163852239987 6.747830710740091)
25.839052845452013,POINT (80.22543339769699 6.747845163450023)
25.649698661870854,POINT (80.23448159110667 6.747859448349678)
25.456092091655265,POINT (80.24352980399753 6.747873565437276)
25.258530742629443,POINT (80.25257803613935 6.747887514711068)
25.057328652766333,POINT (80.26162628730197 6.7479012961693225)
24.85281466538929,POINT (80.2706745572551 6.747914909810327)
24.64533065932053,POINT (80.2797228457686 6.747928355632394)
24.435229653700787,POINT (80.28877115261221 6.7479416336338485)
24.222873809411073,POINT (80.29781947755573 6.74795474381305)
24.008632350801797,POINT (80.30686782036895 6.747967686168367)
23.792879432728213,POINT (80.31591618082163 6.747980460698192)
23.575991978670828,POINT (80.32496455868355 6.747993067400941)
23.3583475159668,POINT (80.33401295372447 6.748005506275047)
23.14032203389373,POINT (80.34306136571418 6.748017777318967)
22.922287889545057,POINT (80.35210979442245 6.748029880531177)
22.704611785148533,POINT (80.361158239619 6.748041815910175)
22.4876528387512,POINT (80.37020670107367 6.748053583454477)
22.27176076808302,POINT (80.37925517855615 6.748065183162627)
22.057274204983393,POINT (80.38830367183625 6.74807661503318)
21.84451915510428,POINT (80.39735218068371 6.7480878790647205)
21.633807614766486,POINT (80.40640070486828 6.7480989752558465)
21.425436353920126,POINT (80.41544924415973 6.748109903605183)
21.219685871221493,POINT (80.42449779832778 6.748120664111372)
21.016819524358077,POINT (80.43354636714221 6.748131256773078)
20.817082835994146,POINT (80.44259495037275 6.7481416815889865)
20.62070297312889,POINT (80.45164354778916 6.7481519385578)
20.427888395301775,POINT (80.46069215916118 6.74816202767825)
20.238828664983274,POINT (80.46974078425855 6.74817194894908)
20.053694411677856,POINT (80.47878942285102 6.748181702369062)
19.872637439755824,POINT (80.4878380747083 6.748191287936981)
19.695790968826987,POINT (80.49688673960016 6.748200705651648)
19.52326999456839,POINT (80.50593541729633 6.748209955511896)
19.355171757310753,POINT (80.51498410756653 6.7482190375165745)
19.191576305354964,POINT (80.5240328101805 6.748227951664556)
19.032547139910083,POINT (80.53308152490796 6.748236697954734)
18.878131928690735,POINT (80.54213025151866 6.748245276386022)
18.72836327555587,POINT (80.55117898978231 6.7482536869573595)
18.58325953408317,POINT (80.56022773946864 6.748261929667694)
18.442825653623206,POINT (80.56927650034739 6.748270004516008)
18.307054047135363,POINT (80.57832527218827 6.748277911501298)
18.175925470945288,POINT (80.58737405476099 6.748285650622581)
18.049409907455466,POINT (80.59642284783529 6.748293221878896)
17.927467442761916,POINT (80.60547165118086 6.748300625269306)
17.810049132060726,POINT (80.61452046456746 6.748307860792888)
17.697097846649434,POINT (80.62356928776478 6.748314928448745)
17.58854909722497,POINT (80.63261812054253 6.7483218282360005)
17.484331829039455,POINT (80.64166696267046 6.748328560153796)
17.384369185287856,POINT (80.65071581391823 6.748335124201298)
17.28857923585957,POINT (80.6597646740556 6.748341520377689)
17.19687566928516,POINT (80.66881354285223 6.748347748682176)
17.109168446345556,POINT (80.67786242007789 6.748353809113988)
17.025364414383485,POINT (80.68691130550224 6.748359701672367)
16.94536788186563,POINT (80.695960198895 6.748365426356586)
16.86908115319011,POINT (80.70500910002586 6.748370983165933)
16.796405024120045,POINT (80.71405800866458 6.748376372099718)
16.72723923855266,POINT (80.7231069245808 6.74838159315727)
16.661482907609194,POINT (80.73215584754426 6.748386646337944)
16.59903489225661,POINT (80.74120477732465 6.7483915316411105)
16.53979415085289,POINT (80.75025371369169 6.748396249066163)
16.48366005314741,POINT (80.75930265641504 6.748400798612517)
16.430532662370904,POINT (80.76835160526444 6.748405180279607)
16.380312987120103,POINT (80.77740056000957 6.748409394066887)
16.332903204784206,POINT (80.78644952042012 6.748413439973836)
16.288206858277828,POINT (80.7954984862658 6.748417317999952)
16.246129027841473,POINT (80.80454745731632 6.748421028144752)
16.206576479649332,POINT (80.81359643334135 6.748424570407778)
28.595424082122342,POINT (79.74588977973491 6.755891855413354)
28.63363202867633,POINT (79.75493677914965 6.755915062642457)
28.670634053214048,POINT (79.76398381024505 6.7559381019553815)
28.706332861030457,POINT (79.77303087279104 6.75596097334927)
